GAME_DATE_EST,GAME_ID,HOME_TEAM,VISITOR_TEAM,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
10/23/2021,22100032,San Antonio Spurs,Milwaukee Bucks,2021,111,0.485,0.833,0.256,29,38,121,0.53,0.818,0.429,21,44,0
10/23/2021,22100033,Portland Trail Blazers,Phoenix Suns,2021,134,0.543,0.647,0.42,24,48,105,0.483,0.667,0.321,27,38,1
10/23/2021,22100034,Los Angeles Clippers,Memphis Grizzlies,2021,114,0.434,0.882,0.333,23,44,120,0.467,0.84,0.417,26,48,0
10/22/2021,22100017,Cleveland Cavaliers,Charlotte Hornets,2021,112,0.512,0.85,0.29,26,36,123,0.527,0.824,0.406,32,46,0
10/22/2021,22100018,Orlando Magic,New York Knicks,2021,96,0.398,0.867,0.395,24,46,121,0.5,0.529,0.444,34,38,0
10/22/2021,22100019,Washington Wizards,Indiana Pacers,2021,135,0.521,0.947,0.5,24,38,134,0.536,0.75,0.441,28,42,1
10/22/2021,22100020,Boston Celtics,Toronto Raptors,2021,83,0.39,0.727,0.324,19,42,115,0.42,1,0.286,22,60,0
10/22/2021,22100021,Philadelphia 76ers,Brooklyn Nets,2021,109,0.473,0.818,0.389,17,35,114,0.466,0.833,0.316,26,47,0
10/22/2021,22100022,Chicago Bulls,New Orleans Pelicans,2021,128,0.528,0.8,0.5,32,46,112,0.483,0.813,0.517,26,42,1
10/22/2021,22100023,Houston Rockets,Oklahoma City Thunder,2021,124,0.505,0.786,0.447,29,54,91,0.374,0.563,0.326,22,39,1
10/22/2021,22100024,Denver Nuggets,San Antonio Spurs,2021,102,0.512,0.625,0.3,26,41,96,0.476,0.714,0.25,24,39,1
10/22/2021,22100025,Los Angeles Lakers,Phoenix Suns,2021,105,0.395,0.759,0.441,25,46,115,0.488,0.75,0.313,31,47,0
10/22/2021,22100026,Sacramento Kings,Utah Jazz,2021,101,0.394,0.714,0.222,20,52,110,0.411,0.87,0.381,16,51,0
10/21/2021,22100014,Atlanta Hawks,Dallas Mavericks,2021,113,0.479,0.889,0.429,31,55,87,0.333,0.923,0.302,16,50,1
10/21/2021,22100015,Miami Heat,Milwaukee Bucks,2021,137,0.531,0.645,0.429,28,58,95,0.381,0.655,0.286,19,38,1
10/21/2021,22100016,Golden State Warriors,Los Angeles Clippers,2021,115,0.518,0.636,0.484,27,53,113,0.438,0.714,0.35,24,39,1
10/20/2021,22100003,Charlotte Hornets,Indiana Pacers,2021,123,0.43,0.667,0.419,29,46,122,0.467,0.875,0.362,29,51,1
10/20/2021,22100004,Detroit Pistons,Chicago Bulls,2021,88,0.4,0.769,0.214,17,47,94,0.43,0.867,0.304,18,48,0
10/20/2021,22100005,New York Knicks,Boston Celtics,2021,138,0.486,0.704,0.378,27,55,134,0.41,0.739,0.368,34,56,1
10/20/2021,22100006,Toronto Raptors,Washington Wizards,2021,83,0.309,0.727,0.206,14,54,98,0.444,0.808,0.185,20,51,0
10/20/2021,22100007,Memphis Grizzlies,Cleveland Cavaliers,2021,132,0.53,1,0.424,28,53,121,0.505,0.722,0.368,38,36,1
10/20/2021,22100008,Minnesota Timberwolves,Houston Rockets,2021,124,0.483,0.774,0.421,26,46,106,0.455,0.682,0.333,21,41,1
10/20/2021,22100009,New Orleans Pelicans,Philadelphia 76ers,2021,97,0.419,0.667,0.433,28,44,117,0.518,0.8,0.52,24,47,0
10/20/2021,22100010,San Antonio Spurs,Orlando Magic,2021,123,0.5,0.667,0.433,32,43,97,0.407,0.783,0.31,17,44,1
10/20/2021,22100011,Utah Jazz,Oklahoma City Thunder,2021,107,0.44,0.867,0.298,18,53,86,0.374,0.611,0.2,19,50,1
10/20/2021,22100012,Phoenix Suns,Denver Nuggets,2021,98,0.414,0.706,0.378,23,45,110,0.53,0.556,0.436,25,46,0
10/20/2021,22100013,Portland Trail Blazers,Sacramento Kings,2021,121,0.484,0.864,0.343,25,49,124,0.457,0.793,0.415,24,43,0
10/19/2021,22100001,Milwaukee Bucks,Brooklyn Nets,2021,127,0.457,0.778,0.378,25,54,104,0.44,0.565,0.531,19,44,1
10/19/2021,22100002,Los Angeles Lakers,Golden State Warriors,2021,114,0.474,0.474,0.357,21,45,121,0.441,0.833,0.359,30,50,0
10/15/2021,12100059,Miami Heat,Boston Celtics,2021,121,0.461,0.931,0.4,19,47,100,0.444,0.8,0.293,20,36,1
10/15/2021,12100060,Detroit Pistons,Philadelphia 76ers,2021,112,0.487,0.829,0.333,24,47,108,0.453,0.75,0.429,20,38,1
10/15/2021,12100061,Indiana Pacers,Cleveland Cavaliers,2021,94,0.41,0.632,0.318,26,38,110,0.525,0.565,0.406,24,50,0
10/15/2021,12100062,New York Knicks,Washington Wizards,2021,115,0.412,0.842,0.357,24,48,113,0.494,0.655,0.4,25,47,1
10/15/2021,12100063,Chicago Bulls,Memphis Grizzlies,2021,118,0.462,0.875,0.407,26,43,105,0.46,0.632,0.351,25,45,1
10/15/2021,12100064,Milwaukee Bucks,Dallas Mavericks,2021,103,0.448,0.778,0.275,21,44,114,0.449,0.857,0.359,30,55,0
10/15/2021,12100065,San Antonio Spurs,Houston Rockets,2021,126,0.469,0.724,0.385,30,53,98,0.34,0.684,0.182,15,59,1
10/15/2021,12100066,Golden State Warriors,Portland Trail Blazers,2021,119,0.446,0.722,0.348,31,57,97,0.402,0.867,0.25,21,42,1
10/14/2021,12100055,Atlanta Hawks,Miami Heat,2021,127,0.485,0.769,0.413,33,51,92,0.385,0.75,0.342,23,51,1
10/14/2021,12100056,Brooklyn Nets,Minnesota Timberwolves,2021,107,0.463,0.842,0.417,24,46,101,0.413,1,0.25,23,43,1
10/14/2021,12100057,Oklahoma City Thunder,Denver Nuggets,2021,107,0.427,0.667,0.319,29,52,113,0.437,0.842,0.438,18,43,0
10/14/2021,12100058,Sacramento Kings,Los Angeles Lakers,2021,116,0.398,0.808,0.362,22,49,112,0.468,0.625,0.31,25,56,1
10/13/2021,12100054,Phoenix Suns,Portland Trail Blazers,2021,119,0.495,0.867,0.39,30,55,74,0.298,0.72,0.154,12,45,1
10/13/2021,12100048,Charlotte Hornets,Dallas Mavericks,2021,59,0.274,0.476,0.158,10,43,127,0.511,0.75,0.391,29,59,0
10/13/2021,12100049,Indiana Pacers,Memphis Grizzlies,2021,109,0.442,0.741,0.2,23,44,107,0.433,1,0.364,21,46,1
10/13/2021,12100050,Orlando Magic,Boston Celtics,2021,103,0.464,0.889,0.29,18,47,102,0.429,0.786,0.333,23,45,1
10/13/2021,12100051,New York Knicks,Detroit Pistons,2021,108,0.451,0.813,0.394,28,47,100,0.404,0.739,0.297,24,48,1
10/13/2021,12100052,Oklahoma City Thunder,Denver Nuggets,2021,108,0.488,0.68,0.382,19,49,99,0.4,0.762,0.25,23,42,1
10/13/2021,12100053,Utah Jazz,Milwaukee Bucks,2021,124,0.489,0.783,0.435,24,48,120,0.466,0.8,0.41,22,43,1
10/12/2021,12100046,Washington Wizards,Toronto Raptors,2021,108,0.432,0.75,0.395,27,52,113,0.411,0.741,0.429,26,56,0
10/12/2021,12100047,Los Angeles Lakers,Golden State Warriors,2021,99,0.414,0.773,0.323,22,52,111,0.424,0.727,0.224,29,51,0
10/11/2021,12100039,Toronto Raptors,Houston Rockets,2021,107,0.456,0.625,0.357,22,43,92,0.436,0.652,0.3,23,46,1
10/11/2021,12100040,Miami Heat,Charlotte Hornets,2021,104,0.419,0.667,0.333,23,46,103,0.465,0.846,0.324,25,48,1
10/11/2021,12100041,Philadelphia 76ers,Brooklyn Nets,2021,115,0.494,0.56,0.361,25,41,104,0.506,0.846,0.417,18,38,1
10/11/2021,12100042,Memphis Grizzlies,Detroit Pistons,2021,127,0.464,0.88,0.375,26,54,92,0.42,0.773,0.25,17,37,1
10/11/2021,12100043,Utah Jazz,New Orleans Pelicans,2021,127,0.511,0.882,0.381,30,48,96,0.437,0.667,0.345,21,35,1
10/11/2021,12100044,Portland Trail Blazers,Sacramento Kings,2021,93,0.479,0.792,0.207,17,45,107,0.438,0.8,0.378,25,31,0
10/11/2021,12100045,Los Angeles Clippers,Minnesota Timberwolves,2021,100,0.418,0.875,0.263,26,44,128,0.516,0.783,0.4,32,50,0
10/10/2021,12100035,Orlando Magic,San Antonio Spurs,2021,100,0.463,0.75,0.444,23,38,101,0.452,0.625,0.343,26,42,0
10/10/2021,12100036,Cleveland Cavaliers,Chicago Bulls,2021,101,0.477,0.476,0.292,32,42,102,0.418,0.864,0.25,18,52,0
10/10/2021,12100037,Milwaukee Bucks,Oklahoma City Thunder,2021,130,0.543,0.615,0.541,32,55,110,0.418,0.692,0.352,25,35,1
10/10/2021,12100038,Los Angeles Lakers,Phoenix Suns,2021,94,0.376,0.682,0.357,23,36,123,0.522,0.909,0.31,26,56,0
10/09/2021,12100032,Boston Celtics,Toronto Raptors,2021,113,0.469,0.857,0.475,29,49,111,0.406,0.722,0.348,25,45,1
10/09/2021,12100033,Washington Wizards,New York Knicks,2021,99,0.382,0.788,0.161,17,43,117,0.452,0.773,0.462,27,49,0
10/09/2021,12100034,Memphis Grizzlies,Atlanta Hawks,2021,87,0.356,1,0.222,22,55,91,0.388,0.813,0.4,22,52,0
10/08/2021,12100025,Cleveland Cavaliers,Indiana Pacers,2021,100,0.424,0.737,0.412,20,30,109,0.506,0.636,0.308,25,50,0
10/08/2021,12100026,Brooklyn Nets,Milwaukee Bucks,2021,119,0.506,0.727,0.385,27,37,115,0.494,0.69,0.484,16,49,1
10/08/2021,12100027,Chicago Bulls,New Orleans Pelicans,2021,121,0.49,0.789,0.343,32,58,85,0.333,0.789,0.205,18,45,1
10/08/2021,12100028,Dallas Mavericks,Los Angeles Clippers,2021,122,0.469,0.694,0.212,35,60,114,0.435,0.778,0.394,31,39,1
10/08/2021,12100029,San Antonio Spurs,Miami Heat,2021,105,0.455,0.684,0.333,28,39,109,0.457,0.75,0.333,20,53,0
10/08/2021,12100030,Denver Nuggets,Minnesota Timberwolves,2021,112,0.413,0.714,0.362,35,51,114,0.434,0.783,0.25,23,46,0
10/08/2021,12100031,Golden State Warriors,Los Angeles Lakers,2021,121,0.454,0.722,0.357,30,42,114,0.429,0.719,0.361,22,56,1
10/07/2021,12100022,Charlotte Hornets,Memphis Grizzlies,2021,98,0.364,0.842,0.244,25,36,128,0.5,0.667,0.35,26,68,0
10/07/2021,12100023,Philadelphia 76ers,Toronto Raptors,2021,125,0.54,0.765,0.486,28,37,113,0.483,0.857,0.297,21,33,1
10/07/2021,12100024,Houston Rockets,Miami Heat,2021,106,0.409,0.697,0.297,22,49,113,0.482,0.679,0.3,28,47,0
10/06/2021,12100020,Phoenix Suns,Los Angeles Lakers,2021,117,0.444,0.947,0.393,31,52,105,0.464,0.789,0.353,24,40,1
10/06/2021,12100015,Detroit Pistons,San Antonio Spurs,2021,115,0.511,0.846,0.353,25,41,105,0.419,0.625,0.343,22,57,1
10/06/2021,12100016,Atlanta Hawks,Cleveland Cavaliers,2021,96,0.396,0.765,0.407,27,45,99,0.442,0.733,0.3,23,44,0
10/06/2021,12100017,New Orleans Pelicans,Orlando Magic,2021,104,0.385,0.706,0.514,28,53,86,0.36,0.929,0.324,19,47,1
10/06/2021,12100018,Dallas Mavericks,Utah Jazz,2021,111,0.473,0.7,0.367,25,54,101,0.415,0.636,0.308,26,40,1
10/06/2021,12100019,Golden State Warriors,Denver Nuggets,2021,118,0.476,0.792,0.457,27,42,116,0.484,0.867,0.385,28,43,1
10/06/2021,12100021,Los Angeles Clippers,Sacramento Kings,2021,98,0.38,0.76,0.257,19,56,113,0.449,0.647,0.326,24,50,0
10/05/2021,12100011,New York Knicks,Indiana Pacers,2021,125,0.465,0.917,0.297,26,49,104,0.413,0.813,0.341,26,54,1
10/05/2021,12100012,Chicago Bulls,Cleveland Cavaliers,2021,131,0.468,0.722,0.432,36,57,95,0.357,0.714,0.303,21,51,1
10/05/2021,12100013,Houston Rockets,Washington Wizards,2021,125,0.512,0.595,0.395,24,48,119,0.438,0.778,0.31,19,45,1
10/05/2021,12100014,Memphis Grizzlies,Milwaukee Bucks,2021,87,0.467,0.8,0.31,22,42,77,0.419,0.75,0.281,21,35,1
10/04/2021,12100002,Toronto Raptors,Philadelphia 76ers,2021,123,0.5,0.667,0.441,33,57,107,0.417,0.731,0.235,19,40,1
10/04/2021,12100003,Boston Celtics,Orlando Magic,2021,98,0.352,0.87,0.35,19,51,97,0.404,0.571,0.405,25,50,1
10/04/2021,12100004,Miami Heat,Atlanta Hawks,2021,125,0.524,0.75,0.512,28,44,99,0.4,0.917,0.237,19,33,1
10/04/2021,12100005,Minnesota Timberwolves,New Orleans Pelicans,2021,117,0.457,0.773,0.326,30,49,114,0.414,0.769,0.324,21,53,1
10/04/2021,12100006,Oklahoma City Thunder,Charlotte Hornets,2021,97,0.384,0.696,0.319,21,43,113,0.494,0.667,0.273,25,54,0
10/04/2021,12100007,San Antonio Spurs,Utah Jazz,2021,111,0.465,0.76,0.353,22,60,85,0.317,0.6,0.233,14,47,1
10/04/2021,12100008,Portland Trail Blazers,Golden State Warriors,2021,107,0.446,0.773,0.421,21,53,121,0.42,0.765,0.348,32,47,0
10/04/2021,12100009,Sacramento Kings,Phoenix Suns,2021,117,0.473,0.684,0.34,22,51,106,0.467,0.846,0.314,24,38,1
10/04/2021,12100010,Los Angeles Clippers,Denver Nuggets,2021,103,0.432,0.76,0.333,26,52,102,0.43,0.621,0.27,20,45,1
10/03/2021,12100001,Los Angeles Lakers,Brooklyn Nets,2021,97,0.364,0.688,0.314,17,41,123,0.483,0.725,0.417,20,54,0
07/20/2021,42000406,Milwaukee Bucks,Phoenix Suns,2020,105,0.451,0.862,0.222,20,53,98,0.442,0.842,0.24,14,37,1
07/17/2021,42000405,Phoenix Suns,Milwaukee Bucks,2020,119,0.552,0.909,0.684,23,35,123,0.575,0.529,0.5,26,37,0
07/14/2021,42000404,Milwaukee Bucks,Phoenix Suns,2020,109,0.402,0.828,0.241,22,48,103,0.513,0.842,0.304,18,40,1
07/11/2021,42000403,Milwaukee Bucks,Phoenix Suns,2020,120,0.478,0.769,0.389,28,47,100,0.482,0.688,0.29,21,36,1
07/08/2021,42000402,Phoenix Suns,Milwaukee Bucks,2020,118,0.489,0.857,0.5,26,43,108,0.452,0.652,0.29,21,46,1
07/06/2021,42000401,Phoenix Suns,Milwaukee Bucks,2020,118,0.466,0.962,0.324,18,43,105,0.455,0.563,0.444,21,47,1
07/03/2021,42000306,Atlanta Hawks,Milwaukee Bucks,2020,107,0.413,0.826,0.375,22,43,118,0.461,0.905,0.378,24,46,0
07/01/2021,42000305,Milwaukee Bucks,Atlanta Hawks,2020,123,0.505,0.72,0.31,28,47,112,0.456,0.789,0.395,24,40,1
06/30/2021,42000316,Los Angeles Clippers,Phoenix Suns,2020,103,0.418,0.781,0.308,18,32,130,0.564,0.636,0.548,27,47,0
06/29/2021,42000304,Atlanta Hawks,Milwaukee Bucks,2020,110,0.506,0.846,0.342,26,43,88,0.393,0.737,0.205,19,43,1
06/28/2021,42000315,Phoenix Suns,Los Angeles Clippers,2020,102,0.452,0.85,0.346,22,41,116,0.548,0.933,0.333,20,40,0
06/27/2021,42000303,Atlanta Hawks,Milwaukee Bucks,2020,102,0.464,0.563,0.405,20,35,113,0.511,0.571,0.379,27,50,0
06/26/2021,42000314,Los Angeles Clippers,Phoenix Suns,2020,80,0.325,0.656,0.161,13,51,84,0.36,0.857,0.2,16,59,0
06/25/2021,42000302,Milwaukee Bucks,Atlanta Hawks,2020,125,0.521,0.625,0.366,29,47,91,0.415,0.824,0.25,13,34,1
06/24/2021,42000313,Los Angeles Clippers,Phoenix Suns,2020,106,0.451,0.833,0.353,20,51,92,0.389,0.923,0.313,24,43,1
06/23/2021,42000301,Milwaukee Bucks,Atlanta Hawks,2020,113,0.461,0.786,0.222,27,45,116,0.495,0.875,0.25,19,51,0
06/22/2021,42000312,Phoenix Suns,Los Angeles Clippers,2020,104,0.5,0.889,0.231,24,39,103,0.45,0.75,0.382,18,39,1
06/20/2021,42000311,Phoenix Suns,Los Angeles Clippers,2020,120,0.551,1,0.406,31,43,114,0.455,0.824,0.426,23,39,1
06/20/2021,42000207,Philadelphia 76ers,Atlanta Hawks,2020,96,0.425,0.76,0.321,26,48,103,0.444,0.75,0.259,22,44,0
06/19/2021,42000217,Brooklyn Nets,Milwaukee Bucks,2020,111,0.464,0.84,0.308,23,46,115,0.439,0.667,0.417,20,48,0
06/18/2021,42000206,Atlanta Hawks,Philadelphia 76ers,2020,99,0.413,0.542,0.323,19,47,104,0.409,0.696,0.414,15,51,0
06/18/2021,42000226,Los Angeles Clippers,Utah Jazz,2020,131,0.565,0.882,0.513,27,33,119,0.488,0.737,0.477,19,43,1
06/17/2021,42000216,Milwaukee Bucks,Brooklyn Nets,2020,104,0.451,0.821,0.212,14,51,89,0.444,0.571,0.3,14,39,1
06/16/2021,42000205,Philadelphia 76ers,Atlanta Hawks,2020,106,0.467,0.605,0.433,20,44,109,0.459,0.786,0.346,14,40,0
06/16/2021,42000225,Utah Jazz,Los Angeles Clippers,2020,111,0.45,0.704,0.37,15,36,119,0.513,0.84,0.4,17,39,0
06/15/2021,42000215,Brooklyn Nets,Milwaukee Bucks,2020,114,0.494,0.88,0.372,27,36,108,0.494,0.765,0.406,18,35,1
06/14/2021,42000204,Atlanta Hawks,Philadelphia 76ers,2020,103,0.366,0.81,0.3,24,49,100,0.435,0.714,0.407,23,55,1
06/14/2021,42000224,Los Angeles Clippers,Utah Jazz,2020,118,0.468,0.816,0.405,19,44,104,0.429,0.808,0.405,19,39,1
06/13/2021,42000214,Milwaukee Bucks,Brooklyn Nets,2020,107,0.443,0.65,0.34,27,42,96,0.434,0.778,0.303,20,43,1
06/13/2021,42000234,Denver Nuggets,Phoenix Suns,2020,118,0.459,0.667,0.378,22,37,125,0.518,0.935,0.364,18,48,0
06/12/2021,42000223,Los Angeles Clippers,Utah Jazz,2020,132,0.562,0.813,0.528,21,41,106,0.429,0.882,0.432,15,38,1
06/11/2021,42000203,Atlanta Hawks,Philadelphia 76ers,2020,111,0.476,0.844,0.261,15,36,127,0.582,0.641,0.476,28,36,0
06/11/2021,42000233,Denver Nuggets,Phoenix Suns,2020,102,0.411,0.625,0.341,21,46,116,0.531,0.9,0.462,26,38,0
06/10/2021,42000213,Milwaukee Bucks,Brooklyn Nets,2020,86,0.378,0.632,0.194,12,56,83,0.362,0.875,0.25,15,50,1
06/10/2021,42000222,Utah Jazz,Los Angeles Clippers,2020,117,0.553,0.619,0.513,15,36,111,0.471,0.87,0.367,19,37,1
06/09/2021,42000232,Phoenix Suns,Denver Nuggets,2020,123,0.479,0.882,0.474,27,52,98,0.4,0.6,0.326,24,46,1
06/08/2021,42000202,Philadelphia 76ers,Atlanta Hawks,2020,118,0.529,0.636,0.462,29,37,102,0.458,0.833,0.367,20,45,1
06/08/2021,42000221,Utah Jazz,Los Angeles Clippers,2020,112,0.407,0.808,0.34,18,46,109,0.424,0.875,0.381,22,42,1
06/07/2021,42000212,Brooklyn Nets,Milwaukee Bucks,2020,125,0.521,0.857,0.5,27,42,86,0.44,0.444,0.296,14,44,1
06/07/2021,42000231,Phoenix Suns,Denver Nuggets,2020,122,0.541,0.85,0.382,30,44,105,0.467,0.833,0.35,26,41,1
06/06/2021,42000201,Philadelphia 76ers,Atlanta Hawks,2020,124,0.549,0.686,0.345,25,41,128,0.512,0.952,0.426,23,35,0
06/06/2021,42000177,Los Angeles Clippers,Dallas Mavericks,2020,126,0.5,1,0.465,30,35,111,0.495,0.647,0.278,22,47,1
06/05/2021,42000211,Brooklyn Nets,Milwaukee Bucks,2020,115,0.469,0.889,0.385,25,47,107,0.446,0.579,0.2,21,58,1
06/04/2021,42000176,Dallas Mavericks,Los Angeles Clippers,2020,97,0.416,0.857,0.324,23,42,104,0.468,0.786,0.294,18,42,0
06/03/2021,42000166,Portland Trail Blazers,Denver Nuggets,2020,115,0.506,0.909,0.417,24,37,126,0.512,0.852,0.441,28,39,0
06/03/2021,42000156,Los Angeles Lakers,Phoenix Suns,2020,100,0.418,0.875,0.286,21,35,113,0.507,0.955,0.514,24,42,0
06/02/2021,42000105,Philadelphia 76ers,Washington Wizards,2020,129,0.512,0.791,0.333,28,40,112,0.494,0.788,0.4,22,38,1
06/02/2021,42000135,New York Knicks,Atlanta Hawks,2020,89,0.378,0.833,0.4,19,45,103,0.425,0.769,0.265,17,48,0
06/02/2021,42000145,Utah Jazz,Memphis Grizzlies,2020,126,0.516,0.917,0.386,27,51,110,0.463,0.889,0.359,23,39,1
06/02/2021,42000175,Los Angeles Clippers,Dallas Mavericks,2020,100,0.413,0.8,0.368,25,47,105,0.416,0.895,0.389,21,45,0
06/01/2021,42000115,Brooklyn Nets,Boston Celtics,2020,123,0.512,0.88,0.469,26,39,109,0.435,0.783,0.275,18,44,1
06/01/2021,42000165,Denver Nuggets,Portland Trail Blazers,2020,147,0.481,0.844,0.455,33,52,140,0.456,0.862,0.438,25,45,1
06/01/2021,42000155,Phoenix Suns,Los Angeles Lakers,2020,115,0.457,0.714,0.333,29,47,85,0.345,0.714,0.343,14,51,1
05/31/2021,42000104,Washington Wizards,Philadelphia 76ers,2020,122,0.455,0.786,0.375,24,57,114,0.417,0.647,0.316,21,48,1
05/31/2021,42000144,Memphis Grizzlies,Utah Jazz,2020,113,0.467,0.85,0.286,26,42,120,0.459,0.893,0.5,23,42,0
05/30/2021,42000134,Atlanta Hawks,New York Knicks,2020,113,0.439,0.929,0.385,24,48,96,0.42,0.826,0.31,24,39,1
05/30/2021,42000154,Los Angeles Lakers,Phoenix Suns,2020,92,0.395,0.714,0.325,19,50,100,0.435,0.762,0.286,24,49,0
05/30/2021,42000114,Boston Celtics,Brooklyn Nets,2020,126,0.44,0.905,0.35,24,34,141,0.578,0.967,0.593,29,36,0
05/30/2021,42000174,Dallas Mavericks,Los Angeles Clippers,2020,81,0.348,0.636,0.167,15,41,106,0.481,0.76,0.394,16,53,0
05/29/2021,42000124,Miami Heat,Milwaukee Bucks,2020,103,0.44,0.857,0.333,25,40,120,0.465,0.833,0.31,29,56,0
05/29/2021,42000164,Portland Trail Blazers,Denver Nuggets,2020,115,0.5,0.76,0.364,24,44,95,0.34,0.818,0.295,20,47,1
05/29/2021,42000103,Washington Wizards,Philadelphia 76ers,2020,103,0.396,0.76,0.229,18,41,132,0.586,0.65,0.515,31,51,0
05/29/2021,42000143,Memphis Grizzlies,Utah Jazz,2020,111,0.43,0.857,0.317,23,50,121,0.494,0.815,0.442,17,43,0
05/28/2021,42000133,Atlanta Hawks,New York Knicks,2020,105,0.519,0.625,0.593,28,42,94,0.358,0.9,0.3,14,45,1
05/28/2021,42000113,Boston Celtics,Brooklyn Nets,2020,125,0.506,0.826,0.41,21,46,119,0.452,0.871,0.421,16,37,1
05/28/2021,42000173,Dallas Mavericks,Los Angeles Clippers,2020,108,0.442,0.667,0.513,17,33,118,0.579,0.944,0.419,24,39,0
05/27/2021,42000123,Miami Heat,Milwaukee Bucks,2020,84,0.376,0.846,0.281,19,42,113,0.483,0.778,0.361,25,55,0
05/27/2021,42000153,Los Angeles Lakers,Phoenix Suns,2020,109,0.442,0.867,0.25,19,51,95,0.427,0.778,0.379,24,35,1
05/27/2021,42000163,Portland Trail Blazers,Denver Nuggets,2020,115,0.45,0.846,0.311,20,45,120,0.464,0.815,0.526,24,45,0
05/26/2021,42000102,Philadelphia 76ers,Washington Wizards,2020,120,0.557,0.684,0.429,26,45,95,0.402,0.633,0.091,22,40,1
05/26/2021,42000132,New York Knicks,Atlanta Hawks,2020,101,0.383,0.739,0.364,15,54,92,0.369,0.818,0.273,17,41,1
05/26/2021,42000142,Utah Jazz,Memphis Grizzlies,2020,141,0.544,0.774,0.487,28,42,129,0.541,0.763,0.348,20,33,1
05/25/2021,42000112,Brooklyn Nets,Boston Celtics,2020,130,0.523,0.955,0.447,31,46,108,0.424,0.783,0.353,23,43,1
05/25/2021,42000152,Phoenix Suns,Los Angeles Lakers,2020,102,0.465,0.933,0.308,21,31,109,0.45,0.871,0.303,24,39,0
05/25/2021,42000172,Los Angeles Clippers,Dallas Mavericks,2020,121,0.536,0.9,0.394,23,39,127,0.585,0.542,0.529,25,34,0
05/24/2021,42000122,Milwaukee Bucks,Miami Heat,2020,132,0.489,0.9,0.415,34,61,98,0.402,0.686,0.286,20,36,1
05/24/2021,42000162,Denver Nuggets,Portland Trail Blazers,2020,128,0.535,0.8,0.429,29,35,109,0.479,0.821,0.485,15,40,1
05/23/2021,42000101,Philadelphia 76ers,Washington Wizards,2020,125,0.495,0.697,0.313,27,40,118,0.557,0.8,0.4,26,41,1
05/23/2021,42000151,Phoenix Suns,Los Angeles Lakers,2020,99,0.465,0.833,0.321,24,47,90,0.434,0.607,0.269,19,33,1
05/23/2021,42000131,New York Knicks,Atlanta Hawks,2020,105,0.447,0.733,0.333,21,49,107,0.467,0.917,0.353,17,42,0
05/23/2021,42000141,Utah Jazz,Memphis Grizzlies,2020,109,0.42,0.879,0.255,20,50,112,0.45,0.714,0.35,18,42,0
05/22/2021,42000121,Milwaukee Bucks,Miami Heat,2020,109,0.438,0.606,0.161,19,64,107,0.364,0.789,0.4,22,51,1
05/22/2021,42000171,Los Angeles Clippers,Dallas Mavericks,2020,103,0.44,0.75,0.275,22,39,113,0.5,0.769,0.472,22,42,0
05/22/2021,42000111,Brooklyn Nets,Boston Celtics,2020,104,0.417,0.897,0.235,18,50,93,0.369,0.769,0.367,19,40,1
05/22/2021,42000161,Denver Nuggets,Portland Trail Blazers,2020,109,0.505,0.5,0.306,22,48,123,0.473,0.947,0.475,29,39,0
05/21/2021,52000211,Golden State Warriors,Memphis Grizzlies,2020,112,0.447,0.8,0.353,30,48,117,0.408,0.846,0.429,22,47,0
05/20/2021,52000201,Washington Wizards,Indiana Pacers,2020,142,0.581,0.769,0.5,34,52,115,0.41,0.857,0.366,30,40,1
05/19/2021,52000131,Memphis Grizzlies,San Antonio Spurs,2020,100,0.444,0.542,0.318,18,56,96,0.351,0.833,0.364,20,55,1
05/19/2021,52000121,Los Angeles Lakers,Golden State Warriors,2020,103,0.407,0.76,0.323,27,49,100,0.446,0.733,0.441,19,46,1
05/18/2021,52000111,Indiana Pacers,Charlotte Hornets,2020,144,0.552,0.8,0.457,35,54,117,0.457,0.76,0.3,26,36,1
05/18/2021,52000101,Boston Celtics,Washington Wizards,2020,118,0.396,0.844,0.333,20,49,100,0.435,0.85,0.143,17,49,1
05/16/2021,22001073,New York Knicks,Boston Celtics,2020,96,0.43,0.789,0.481,16,41,92,0.407,0.733,0.268,19,46,1
05/16/2021,22001079,Toronto Raptors,Indiana Pacers,2020,113,0.402,0.793,0.316,21,48,125,0.505,0.778,0.405,34,47,0
05/16/2021,22001080,Washington Wizards,Charlotte Hornets,2020,115,0.484,0.81,0.323,22,53,110,0.394,0.917,0.311,25,42,1
05/16/2021,22001078,San Antonio Spurs,Phoenix Suns,2020,121,0.51,0.737,0.292,30,46,123,0.51,1,0.371,36,48,0
05/16/2021,22001070,Golden State Warriors,Memphis Grizzlies,2020,113,0.494,0.889,0.385,26,46,101,0.435,0.789,0.24,25,39,1
05/16/2021,22001066,Atlanta Hawks,Houston Rockets,2020,124,0.544,0.731,0.333,32,56,95,0.337,0.75,0.286,25,43,1
05/16/2021,22001067,Brooklyn Nets,Cleveland Cavaliers,2020,123,0.566,0.765,0.533,35,37,109,0.447,0.677,0.308,16,45,1
05/16/2021,22001075,Philadelphia 76ers,Orlando Magic,2020,128,0.489,0.739,0.475,35,41,117,0.474,0.854,0.357,23,47,1
